,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
546,,Not Active,10963015,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,COc1c(O)cc2oc3cc(O)c4c(c3c(=O)c2c1CC=C(C)C)OC(C)(C)CC4,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL481309,,CHEMBL481309,,0,http://qudt.org/vocab/unit#Percent,1657164,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
547,,Not Active,10963016,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,CC(C)=CCc1c(O)cc2oc3cc(O)c(O)c(CC=C(C)C)c3c(=O)c2c1O,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL260553,,CHEMBL260553,,0,http://qudt.org/vocab/unit#Percent,1657165,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
548,,Not Active,10963017,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL323197,MANGOSTIN,CHEMBL323197,,0,http://qudt.org/vocab/unit#Percent,1657166,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
549,,Not Active,10963018,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)C(=O)O)[C@H]1CCc1ccoc1,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL463690,LAMBERTIAINC ACID,CHEMBL463690,,0,http://qudt.org/vocab/unit#Percent,1657167,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
550,,Not Active,10963019,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,O=C(/C=C/c1ccccc1)NCCCCNC(=O)Cc1ccc(O)cc1,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL2059075,PERVIRIDAMIDE,CHEMBL2059075,,0,http://qudt.org/vocab/unit#Percent,1657168,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
551,,Not Active,10963020,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,O=C(/C=C/c1ccccc1)NCCCCNC(=O)c1ccc(O)cc1,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL2059076,,CHEMBL2059076,,0,http://qudt.org/vocab/unit#Percent,1657169,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
552,,Not Active,10963021,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,O=C(/C=C/c1ccccc1)NCCCCNC(=O)c1ccccc1,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL483414,PYRAMIDATINE,CHEMBL483414,,0,http://qudt.org/vocab/unit#Percent,1657170,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
553,,Not Active,10963022,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,O=C(O[C@H]1[C@@H]2C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2[C@@]2(CO)O[C@@H]12)c1ccc(O)c(O)c1,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL1082144,VERPROSIDE,CHEMBL1082144,,0,http://qudt.org/vocab/unit#Percent,1657171,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
554,,Not Active,10963023,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,COc1ccc(C(=O)O[C@H]2[C@@H]3C=CO[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]3[C@@]3(CO)O[C@@H]23)cc1O,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL2059077,ISOVANILLYL CATAPOL,CHEMBL2059077,,0,http://qudt.org/vocab/unit#Percent,1657172,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
555,,Not Active,10963024,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,COc1ccc(C(=O)O[C@H]2[C@@H]3C=CO[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]3[C@@]3(CO)O[C@@H]23)cc1OC,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL2059078,,CHEMBL2059078,,0,http://qudt.org/vocab/unit#Percent,1657173,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
556,,Not Active,10963025,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,COc1ccc(/C=C/C(=O)O[C@H]2[C@@H]3C=CO[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]3[C@@]3(CO)O[C@@H]23)cc1O,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL2059079,MINECOSIDE,CHEMBL2059079,,0,http://qudt.org/vocab/unit#Percent,1657174,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
557,,Not Active,10963026,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)cc3o2)cc1O,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL2059080,,CHEMBL2059080,,0,http://qudt.org/vocab/unit#Percent,1657175,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
558,,Not Active,10963027,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,C[C@H]1[C@@H](O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@@]2(C)CC[C@@]2(C)[C@@H]3CC(C)(C)CC[C@]3(C)CC[C@]12C,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL464649,EPIFRIEDELINOL,CHEMBL464649,,0,http://qudt.org/vocab/unit#Percent,1657176,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
559,,Not Active,10963028,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,C[C@H]1C(=O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@@]2(C)CC[C@@]2(C)[C@@H]3CC(C)(C)CC[C@]3(C)CC[C@]12C,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL485998,FRIEDELINE,CHEMBL485998,,0,http://qudt.org/vocab/unit#Percent,1657428,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
560,,Not Active,10963029,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,C=C(C)C(C)CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL2059285,,CHEMBL2059285,,0,http://qudt.org/vocab/unit#Percent,1657429,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
561,,Not Active,10963030,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,C=C(C)C(C)(C)CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL2059286,,CHEMBL2059286,,0,http://qudt.org/vocab/unit#Percent,1657430,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
562,,Not Active,10963031,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,C=C(C)[C@@H](C)CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL2059287,,CHEMBL2059287,,0,http://qudt.org/vocab/unit#Percent,1657431,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
563,,Not Active,10963032,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL269277,BETULINIC ACID,CHEMBL269277,,0,http://qudt.org/vocab/unit#Percent,1657432,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
564,,Not Active,10963033,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL455357,,CHEMBL455357,,0,http://qudt.org/vocab/unit#Percent,1657433,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
565,,Not Active,10963034,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL169,URSOLIC ACID,CHEMBL169,,0,http://qudt.org/vocab/unit#Percent,1657434,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
566,,Not Active,10963035,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL168,OLEANOLIC_ACID,CHEMBL168,,0,http://qudt.org/vocab/unit#Percent,1657435,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
567,,Not Active,10963036,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL400247,STIGMASTEROL,CHEMBL400247,,0,http://qudt.org/vocab/unit#Percent,1657436,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
568,,Not Active,10963037,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL221542,BETA-SITOSTEROL,CHEMBL221542,,0,http://qudt.org/vocab/unit#Percent,1657437,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
569,,Not Active,10963038,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL506678,SITOGLUSIDE,CHEMBL506678,,0,http://qudt.org/vocab/unit#Percent,1657438,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
570,,Not Active,10963039,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL504441,GYPENOSIDE XVII,CHEMBL504441,,0,http://qudt.org/vocab/unit#Percent,1657439,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
571,,Not Active,10963040,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL501515,GINSENOSIDE RB1,CHEMBL501515,,0,http://qudt.org/vocab/unit#Percent,1657440,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
572,,Not Active,10963509,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL453805,PENTOSALEN,CHEMBL453805,,0,http://qudt.org/vocab/unit#Percent,1657441,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
573,,Not Active,10963510,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,Cc1cc(=O)c2c(O)c3c(cc2o1)OC(C)(C)[C@@H](O)C3,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL2059288,HAMAUDOL,CHEMBL2059288,,0,http://qudt.org/vocab/unit#Percent,1657442,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
574,,Not Active,10963511,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,C/C=C(/C)C(=O)O[C@H]1Cc2c(cc3oc(C)cc(=O)c3c2O)OC1(C)C,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL2059289,,CHEMBL2059289,,0,http://qudt.org/vocab/unit#Percent,1657443,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
575,,Not Active,10963512,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,COc1c2c(cc3oc(C)cc(=O)c13)OC(C(C)(C)O)C2,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL2059290,,CHEMBL2059290,,0,http://qudt.org/vocab/unit#Percent,1657444,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
576,,Not Active,10963513,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,C/C=C(/C)C(=O)O[C@H]1Cc2c(cc3oc(CO)cc(=O)c3c2O)OC1(C)C,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL2059291,LEDEBOURIELLOL,CHEMBL2059291,,0,http://qudt.org/vocab/unit#Percent,1657445,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
577,,Not Active,10963514,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,O=C(O)c1cc(O)c(O)c(O)c1,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL288114,GALLIC ACID,CHEMBL288114,,0,http://qudt.org/vocab/unit#Percent,1657446,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
578,,Not Active,10963515,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,C=CCc1cc(OC)c(O)c(OC)c1,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL2059292,METHOXYEUGENOL,CHEMBL2059292,,0,http://qudt.org/vocab/unit#Percent,1657447,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
579,,Not Active,10963516,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,C=C1CC[C@@H]2[C@H]([C@H]3[C@H]1CC[C@]3(C)O)C2(C)C,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL518542,SPATHULENOL,CHEMBL518542,,0,http://qudt.org/vocab/unit#Percent,1657448,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
580,,Not Active,10963517,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,CC1(C)CC[C@]2(C)CC=C3[C@]4(C)CC[C@H]5C(C)(C)[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]3(C)[C@@H]2C1,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL511822,TARAXEROL,CHEMBL511822,,0,http://qudt.org/vocab/unit#Percent,1657449,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
581,,Not Active,10963518,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,C=C[C@]1(C)CC[C@@]2(C)C3=CCC[C@](C)(CO)[C@@H]3CC[C@@H]2C1,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL2059293,,CHEMBL2059293,,0,http://qudt.org/vocab/unit#Percent,1657450,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
582,,Not Active,10963519,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,CC1(C)CC[C@]2(C(=O)O)CC=C3[C@]4(C)CC[C@H]5C(C)(C)[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]3(C)[C@@H]2C1,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL258249,ALEURITOLIC ACID,CHEMBL258249,,0,http://qudt.org/vocab/unit#Percent,1657451,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
583,,Not Active,10963520,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,CCCCCCCCCCCCC/C=C1/C(=O)O[C@H](C)[C@@H]1O,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL2059294,MARLIOLIDE,CHEMBL2059294,,0,http://qudt.org/vocab/unit#Percent,1657452,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
584,,Not Active,10963521,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,Cc1cc(=O)c2c(O)c3c(cc2o1)OC(C)(C)[C@@H](O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)C3,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL2059295,,CHEMBL2059295,,0,http://qudt.org/vocab/unit#Percent,1657453,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
585,,Not Active,10963522,[],CHEMBL2060535,Inhibition of HCV NS3 helicase overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of DNA unwinding activity at 10 uM by FRET assay,B,,,BAO_0000201,BAO_0000019,assay format,COc1c2c(cc3oc(CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(=O)c13)O[C@H](C(C)(C)O)C2,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL1734606,,CHEMBL1734606,,0,http://qudt.org/vocab/unit#Percent,1657454,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
586,,Not Active,10963528,[],CHEMBL2060537,Inhibition of HCV NS3 helicase ATP hydrolysis activity overexpressed in Escherichia coli BL21(DE3) assessed as inhibition of inorganic phosphate release by AM/MG-based colometric analysis in the presence of M13 ssDNA,B,,,BAO_0000201,BAO_0000019,assay format,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12,,,CHEMBL2057104,Bioorg Med Chem Lett,2012.0,,CHEMBL486422,DAIDZIN,CHEMBL486422,,0,http://qudt.org/vocab/unit#Percent,1656869,,1,0,,,Inhibition,%,,,CHEMBL612545,,Unchecked,,,,INH,,UO_0000187,,
